confinement,variance,slope,zc,mean_excursion,mean_strength,signal_rate,confinement_signal,n_windows,project,type,rep
0.6617647058823529,0.08297109297653922,0.0029825145887189142,18,3.066666666666667,0.7922821416108976,0.9485294117647058,0.6434108527131783,273,LIBREOFFICE,GammaShuffleValues,0.0
0.5882352941176471,0.0922530055582923,-0.0007174313642363283,31,4.666666666666667,0.7455866418830382,0.8382352941176471,0.5087719298245614,273,LIBREOFFICE,GammaShuffleValues,1.0
0.6397058823529411,0.08522289062317165,0.0031183270083324733,19,3.769230769230769,0.8864476072018389,1.0,0.6397058823529411,273,LIBREOFFICE,GammaShuffleValues,2.0
0.75,0.06813938666682849,0.001762290422464434,19,2.2666666666666666,0.8471386839723483,0.9779411764705882,0.7443609022556391,273,LIBREOFFICE,GammaShuffleValues,3.0
0.7426470588235294,0.053947145378611575,-0.0018430743025237087,24,2.5,0.8071580802091494,0.9411764705882353,0.7265625,273,LIBREOFFICE,GammaShuffleValues,4.0
0.8602941176470589,0.04533944688117974,0.0023734194014529385,26,2.111111111111111,0.8007364438839962,0.9411764705882353,0.8515625,273,LIBREOFFICE,GammaShuffleValues,5.0
0.8308823529411765,0.05407314005551175,0.002173535045562873,15,2.3,0.8678882589243001,0.9411764705882353,0.8203125,273,LIBREOFFICE,GammaShuffleValues,6.0
0.7426470588235294,0.059597088179603505,-0.001813509629941044,20,2.0588235294117645,0.8382859578837968,0.9852941176470589,0.7388059701492538,273,LIBREOFFICE,GammaShuffleValues,7.0
0.6838235294117647,0.07495734754325134,0.0006660395122968244,23,2.263157894736842,0.7743533043501578,0.9044117647058824,0.6504065040650406,273,LIBREOFFICE,GammaShuffleValues,8.0
0.6544117647058824,0.09166220200944532,-0.0022590954377624197,16,3.9166666666666665,0.9439957292528739,0.9779411764705882,0.6466165413533834,273,LIBREOFFICE,GammaShuffleValues,9.0
0.8529411764705882,0.0387609842998086,-0.002578774289117367,32,1.8181818181818181,0.9008356140737038,0.9926470588235294,0.8518518518518519,273,LIBREOFFICE,GammaShuffleValues,10.0
0.7058823529411765,0.07461173956300189,0.0020237212758678525,26,3.6363636363636362,0.9330368537241717,1.0,0.7058823529411765,273,LIBREOFFICE,GammaShuffleValues,11.0
0.5588235294117647,0.07654331387872769,-0.0029784259844413134,16,4.615384615384615,0.877660601264475,1.0,0.5588235294117647,273,LIBREOFFICE,GammaShuffleValues,12.0
0.8676470588235294,0.03846249262081061,-0.0012802955373442907,35,1.3846153846153846,0.8457191201703331,0.9705882352941176,0.8636363636363636,273,LIBREOFFICE,GammaShuffleValues,13.0
0.6838235294117647,0.09337507296662383,-0.002855945241381002,22,3.0714285714285716,0.7251355957360771,0.8602941176470589,0.6324786324786325,273,LIBREOFFICE,GammaShuffleValues,14.0
0.8161764705882353,0.05454487690240011,0.0003076361459577474,41,2.5,0.7557810737973499,0.8455882352941176,0.782608695652174,273,LIBREOFFICE,GammaShuffleValues,15.0
0.7426470588235294,0.05024833397853067,-0.0011205608021160258,30,2.0588235294117645,0.8722278503611497,0.9705882352941176,0.7348484848484849,273,LIBREOFFICE,GammaShuffleValues,16.0
0.5661764705882353,0.11279956904048762,-0.0016894386195810214,16,3.4705882352941178,0.8394360217353946,0.9705882352941176,0.5606060606060606,273,LIBREOFFICE,GammaShuffleValues,17.0
0.7720588235294118,0.05865565331667867,-0.0025112868723080753,32,1.9375,0.7974421205177625,0.9632352941176471,0.7633587786259542,273,LIBREOFFICE,GammaShuffleValues,18.0
0.7426470588235294,0.06207276304721773,0.00011370753080142067,22,2.1875,0.7728364288597471,0.875,0.7226890756302521,273,LIBREOFFICE,GammaShuffleValues,19.0
0.7794117647058824,0.07443665598524422,-0.0015669516868539069,23,1.7647058823529411,0.8064292065997475,0.8823529411764706,0.75,273,LIBREOFFICE,GammaCircular(-12m),
0.7205882352941176,0.07752731077547005,0.0007594792690384467,30,2.235294117647059,0.8495783911544987,0.9632352941176471,0.7099236641221374,273,LIBREOFFICE,GammaCircular(-6m),
0.7058823529411765,0.07857869050636576,-0.0016645465479244916,31,2.6666666666666665,0.752019982172258,0.9411764705882353,0.6875,273,LIBREOFFICE,GammaCircular(-3m),
0.7941176470588235,0.06847316619064013,0.0008140852681542296,14,2.1538461538461537,0.7914029490414487,0.8897058823529411,0.768595041322314,273,LIBREOFFICE,GammaCircular(3m),
0.7573529411764706,0.05442868341445622,0.0011170952723673164,28,2.5384615384615383,0.8066741991652809,0.9191176470588235,0.736,273,LIBREOFFICE,GammaCircular(6m),
0.6838235294117647,0.07102858624443904,-0.0019970997837069956,15,2.6875,0.8788383135828085,0.9926470588235294,0.6814814814814815,273,LIBREOFFICE,GammaCircular(12m),
0.7058823529411765,0.0831106390215693,0.0017671114175671157,30,4.0,0.8876131569412538,0.9705882352941176,0.696969696969697,273,LIBREOFFICE,GammaCircularRand,0.0
0.7720588235294118,0.0821895655686294,0.00016260412946682336,28,2.5833333333333335,0.8448715717959118,0.9632352941176471,0.7633587786259542,273,LIBREOFFICE,GammaCircularRand,1.0
0.8161764705882353,0.04153378467775782,0.0011874386682180535,25,2.272727272727273,0.844884496898654,0.9338235294117647,0.8031496062992126,273,LIBREOFFICE,GammaCircularRand,2.0
0.7205882352941176,0.09354758894227017,-0.0003941629121326502,14,4.222222222222222,0.8823291384950505,0.9411764705882353,0.703125,273,LIBREOFFICE,GammaCircularRand,3.0
0.6617647058823529,0.0831480129261894,0.00121713624615215,12,4.181818181818182,0.9121848350305057,0.9852941176470589,0.6567164179104478,273,LIBREOFFICE,GammaCircularRand,4.0
0.7058823529411765,0.06689523436223163,0.0023613540689458863,26,3.3333333333333335,0.8545433726332383,0.9411764705882353,0.6953125,273,LIBREOFFICE,GammaBlockPerm(6m),
0.7794117647058824,0.05981329552765559,-0.0008879332325713091,19,3.0,0.9032981368434495,0.9926470588235294,0.7777777777777778,273,LIBREOFFICE,GammaBlockPerm(12m),
0.5726495726495726,0.11723826330114474,0.0019601334772731275,17,2.9411764705882355,0.877991592002914,0.9658119658119658,0.5575221238938053,358,FREEBSD,Observed,
0.5982905982905983,0.11394193960638156,0.0017680542760445221,23,3.1333333333333333,0.8354876339177616,0.9230769230769231,0.5833333333333334,358,FREEBSD,GammaShift(-6m),
0.6923076923076923,0.07237167415811298,-0.003162363414795754,22,3.0,0.8410674086672021,0.9743589743589743,0.6842105263157895,358,FREEBSD,GammaShift(6m),
0.7606837606837606,0.06383414258168635,0.0007963729946601563,26,1.75,0.83743418527728,0.9743589743589743,0.7543859649122807,358,FREEBSD,GammaShuffleValues,0.0
0.8290598290598291,0.04932077202500047,-0.0010151859414352766,29,1.8181818181818181,0.8634932999895076,0.9914529914529915,0.8275862068965517,358,FREEBSD,GammaShuffleValues,1.0
0.7777777777777778,0.08802161208495415,-0.00224939373453594,17,2.3636363636363638,0.8570921666439157,0.9401709401709402,0.7727272727272727,358,FREEBSD,GammaShuffleValues,2.0
0.7692307692307693,0.06713237524112378,0.00034556930119819605,21,3.0,0.9001803613192715,0.9829059829059829,0.7652173913043478,358,FREEBSD,GammaShuffleValues,3.0
0.8376068376068376,0.042487906868020335,-0.0004352790210134571,21,1.7272727272727273,0.8599689282659256,0.9145299145299145,0.8317757009345794,358,FREEBSD,GammaShuffleValues,4.0
0.7094017094017094,0.06967250883303112,-0.0020846003504141285,26,2.6153846153846154,0.8785618864711194,1.0,0.7094017094017094,358,FREEBSD,GammaShuffleValues,5.0
0.7692307692307693,0.06884837366955558,-0.0007616265587015227,26,2.076923076923077,0.6938766304586397,0.7435897435897436,0.7126436781609196,358,FREEBSD,GammaShuffleValues,6.0
0.6666666666666666,0.09223941840956781,0.0006037099865412728,20,3.0,0.8797064938798543,0.9914529914529915,0.6637931034482759,358,FREEBSD,GammaShuffleValues,7.0
0.717948717948718,0.10073834255100432,0.0017287619781854394,20,3.0,0.803282149907306,0.9230769230769231,0.7129629629629629,358,FREEBSD,GammaShuffleValues,8.0
