,gamma,symmetry_smooth
2463,0.4877285627813463,0.7353340084977001
2464,0.48775033006290847,0.7353377755274376
2465,0.48779067551557476,0.7353449001143311
2466,0.48784763937097503,0.7353537768484644
2467,0.48785420633390614,0.7353547791527655
2468,0.4878807426141052,0.7353588293113341
2469,0.48803284775794653,0.7353823450902346
2470,0.4883279820608831,0.7354289372415838
2471,0.4883803522485058,0.7354376860864812
2472,0.48845544089084547,0.7354507013274113
2473,0.48846604357220524,0.7354525759819958
2474,0.48847457293945457,0.7354540841011645
2475,0.488591710667271,0.7354734466350434
2476,0.4886130421481807,0.7354767020840077
2477,0.488717889015498,0.7354935650563743
2478,0.48872033485012034,0.7354939443136673
2479,0.4887852307615593,0.7355038468932903
2480,0.4889449943738548,0.7355284830514717
2481,0.48937065477450553,0.735597389565548
2482,0.48940415893777045,0.7356033239587741
2483,0.4894186365708501,0.7356058885225109
2484,0.4896794568350719,0.7356497027397149
2485,0.48981131909990394,0.7356704592755393
2486,0.4899421162810707,0.7356926925420049
2487,0.490072440391463,0.7357144733491857
2488,0.4900994847849201,0.7357192479706536
2489,0.4902290589733472,0.735738993276473
2490,0.49024868650134396,0.735741983032644
2491,0.49025378837898814,0.7357427601377834
2492,0.49030515520168605,0.7357505833595522
2493,0.49034567439664,0.7357567753416789
2494,0.4903723037407595,0.735761503057308
2495,0.49038753566431964,0.7357642075433255
2496,0.4905899585158666,0.7358000563066335
2497,0.490629277714871,0.7358068960825807
2498,0.49063763039684744,0.7358081682683745
2499,0.49067088558445765,0.7358132329093205
2500,0.4908596854996148,0.7358423917278536
2501,0.4909851580971054,0.7358618904744485
2502,0.4910207271311152,0.735867628885933
2503,0.49114595848320053,0.7358867498360578
2504,0.49122518456724384,0.7358992122635787
2505,0.49130614434760395,0.735913093132149
2506,0.49151715406631313,0.7359470342255902
2507,0.49154042555241184,0.7359505684247217
2508,0.49196688425489904,0.7360156046688601
2509,0.49206509077713706,0.7360313255672507
2510,0.49241545017240473,0.7360880626102155
2511,0.4925831558755513,0.7361148512336099
2512,0.4931226360913151,0.736202263222859
2513,0.4931369407399424,0.7362048186615816
2514,0.4932914630118961,0.7362289218596196
2515,0.4933050166731965,0.7362309638404166
2516,0.4933212943808996,0.7362334159068532
2517,0.49340242793609035,0.7362456326067981
2518,0.49349779337774025,0.7362599808867918
2519,0.4935505688743939,0.7362679158247109
2520,0.4935718201328746,0.7362711098916304
2521,0.493589396416631,0.7362740945597175
2522,0.4936300954443172,0.7362813192943453
2523,0.4937501121286332,0.7362993454440635
2524,0.4938113953853995,0.7363085417180814
2525,0.49383304867697037,0.7363117896773795
2526,0.49387067902073756,0.7363174324407914
2527,0.49391419432951533,0.7363239549010079
2528,0.49406690304076734,0.736346820105559
2529,0.4941458141230754,0.7363605221719887
2530,0.4941638895644436,0.7363636898422478
2531,0.4942069423830107,0.7363701287177746
2532,0.49422997225869514,0.7363735717147121
2533,0.49429984619596623,0.7363848999470397
2534,0.49449544334054,0.7364145545013903
2535,0.494657660607434,0.736443200713028
2536,0.4947670387723356,0.7364611616949877
2537,0.49484656668141747,0.7364752869832629
2538,0.49519615274837003,0.736532753642782
2539,0.49523726235955756,0.736539041065074
2540,0.4955796896608127,0.7365939708783387
2541,0.49571348963256007,0.7366143902245655
2542,0.4957166018176591,0.7366148509395457
2543,0.49573181902035124,0.73661710334218
2544,0.4957590915235956,0.7366211389295276
2545,0.4958080981240769,0.7366283866734289
2546,0.4958885241264574,0.7366419376147227
2547,0.4959005517298649,0.7366440825933703
2548,0.4959455435351486,0.736651164755088
2549,0.49595711914768653,0.7366528746944946
2550,0.4960716866680293,0.7366708140553323
2551,0.49624544494953576,0.7366983751392524
2552,0.49647954221401375,0.7367385307131245
2553,0.4965400255553906,0.7367479347866777
2554,0.49659005732793166,0.7367569397871171
2555,0.496710270295542,0.7367769106841977
2556,0.49671397762134656,0.7367774557057608
2557,0.49678147305316833,0.7367873728029216
2558,0.49691248507772834,0.7368074684222411
2559,0.4970156757369661,0.7368246195997518
2560,0.49720578297914503,0.7368535691771696
2561,0.4973961703674536,0.7368834646870345
2562,0.49751354658393243,0.7369026399021843
2563,0.497528231781779,0.7369052881693443
2564,0.49758606465166516,0.7369152879133312
2565,0.49774190439300675,0.7369396218392266
2566,0.497765025639653,0.7369429832476228
2567,0.49780120103202063,0.7369484441041478
2568,0.4978963383467033,0.7369639856955927
2569,0.4981758913791737,0.7370111799141559
2570,0.49818467131916266,0.7370124525563136
2571,0.49839938564325353,0.7370440111565252
2572,0.4984552539454857,0.7370541052156234
2573,0.49867104626076186,0.7370908306793597
2574,0.4987269578829108,0.7370995784569673
2575,0.49886561296183773,0.7371198600169632
2576,0.4989298783760711,0.7371290963575903
2577,0.4990688625640444,0.7371503401562329
2578,0.4991363002921783,0.7371615701969667
2579,0.4991366850003693,0.7371616253154509
2580,0.49919479245239745,0.7371699463151502
2581,0.4992022810434037,0.7371710178738642
2582,0.4993971873128918,0.7372019013946451
2583,0.49945481847259365,0.737212334071586
2584,0.4995334082360458,0.7372238715491546
2585,0.49954612993101016,0.7372256849680666
2586,0.49977276005052834,0.737261646472924
2587,0.4997947366792076,0.7372647697175032
2588,0.49987663652452224,0.7372763959161381
2589,0.49990001499800035,0.7372797108210262
2590,0.500094528244439,0.737310657152764
2591,0.5001034782429383,0.7373122792273844
2592,0.5001892286713595,0.7373259227084782
2593,0.5003378834630229,0.737350645646646
2594,0.5003416900324158,0.737351335833956
2595,0.500364182108998,0.7373554140791455
2596,0.5005345066034668,0.7373821996192867
2597,0.5007274152521475,0.737410302453413
2598,0.5007921882990738,0.7374194529524953
2599,0.500860847146006,0.7374319113030281
2600,0.5010980634669518,0.7374696702632049
2601,0.5015415462082049,0.7375440190298869
2602,0.5015601532500474,0.737547202534914
2603,0.5017449530218142,0.7375756709689822
2604,0.501848616827895,0.7375924038080047
2605,0.5019195650101068,0.7376035303770847
2606,0.5019993118628756,0.7376152125052238
2607,0.5020022293448039,0.7376156161645228
2608,0.502115006266069,0.7376332200446194
2609,0.5021826350806025,0.7376437095486906
2610,0.5022567023107302,0.7376571718306875
2611,0.5022727390377593,0.7376600866441458
2612,0.5022962799343512,0.7376642932828246
2613,0.5023492007231627,0.7376715923955476
2614,0.5023674816099055,0.7376741114614807
2615,0.5024377167201105,0.737684608579675
2616,0.5026894731224482,0.7377232480178596
2617,0.5027392992683177,0.7377318655128442
2618,0.5028199523409418,0.737742903532485
2619,0.5029031974140561,0.737757077365001
2620,0.5029069682623097,0.7377576399703024
2621,0.5031163983200465,0.7377922514201216
2622,0.503270088183656,0.7378131710260933
2623,0.5035236152345529,0.7378523518746436
2624,0.503593792810775,0.7378628270403275
2625,0.503722557879137,0.7378832049822037
2626,0.5040180410754569,0.7379235628132376
2627,0.5042082239349261,0.7379581900017199
2628,0.5042584793506529,0.7379653215442554
2629,0.5044480308273953,0.7379944284743333
2630,0.5044913407831817,0.7380008934750802
2631,0.5047877757809838,0.7380451922124418
2632,0.5047903584299129,0.7380456626389686
2633,0.5049856985401463,0.7380769068688011
2634,0.5051142344423174,0.7380989612489298
2635,0.5051906250793415,0.7381111128385921
2636,0.5052042153675785,0.7381129075767892
2637,0.5052311826380189,0.7381167726828197
2638,0.5052723305681377,0.7381241979568323
2639,0.505474487224572,0.7381578814964748
2640,0.5056464313126394,0.7381810365263812
2641,0.5056747343512773,0.7381847476303796
2642,0.5057219388800838,0.7381909303290601
2643,0.505770559416611,0.738197289633837
2644,0.5059277531471766,0.7382231465270537
2645,0.5059579247903372,0.7382286437356996
2646,0.5059893482929088,0.7382343686476447
2647,0.5061774960041596,0.73826242258688
2648,0.506220618285288,0.7382695867971656
2649,0.5062315104408699,0.7382710035869748
2650,0.5063294017992013,0.7382845014335888
2651,0.5063650295987504,0.738289285519422
2652,0.5065205147568759,0.7383155215275217
2653,0.5065331704398556,0.738317160373244
2654,0.5066420007745782,0.7383337546579958
2655,0.5067558213214464,0.7383484423485973
2656,0.5069206517746356,0.7383732212244597
2657,0.5069407087201871,0.7383768766170655
2658,0.507114497809225,0.7384020258510037
2659,0.5072742410396068,0.7384236565245018
2660,0.5073467678235343,0.7384328974196405
2661,0.5073581952320794,0.7384343516312788
2662,0.5075405764625305,0.7384594750741722
2663,0.5076027552388385,0.7384673461599818
2664,0.5076213798395793,0.7384697010232574
2665,0.5077351652334934,0.7384864174223095
2666,0.5077851020258535,0.7384927126881797
2667,0.5078668974041184,0.7385050361429104
2668,0.508139597848479,0.7385432958881677
2669,0.5083152769701792,0.7385719403621632
2670,0.5083563699661281,0.7385794375791092
2671,0.5084569266217398,0.7385952141050085
2672,0.5085405258655217,0.738608224992279
2673,0.5085899816597206,0.7386151424986939
2674,0.5087148654819555,0.7386379169982701
2675,0.5088340670129888,0.7386596447190629
2676,0.509059292487189,0.7386969298645495
2677,0.5092106247823461,0.738719218954643
2678,0.5093391168842345,0.738739053029113
2679,0.5093556726878751,0.7387420677766035
2680,0.5094504767396069,0.7387565028793013
2681,0.509589419146778,0.7387790908954298
2682,0.5096387138761961,0.7387880622250623
2683,0.5096659940167306,0.738791585615631
2684,0.5097001988064455,0.7387958150850175
2685,0.5097275281387781,0.7387991913988344
2686,0.509793726988192,0.7388077342746505
2687,0.5100683929833094,0.7388454071668572
2688,0.5103140056441398,0.7388814839229121
2689,0.5103190384117641,0.7388820984118577
2690,0.51046371086152,0.7389011346450803
2691,0.5105654547539962,0.7389169682121025
2692,0.5105958401776638,0.7389224993802386
2693,0.5108080503991665,0.7389537212002363
2694,0.51096777321146,0.7389734838518499
2695,0.510975400114279,0.7389744037491769
2696,0.5110264560081674,0.7389805776332399
2697,0.5110843665661867,0.7389875451430743
2698,0.5111969707850295,0.7390010589234682
2699,0.5114610387541382,0.7390377243010439
2700,0.5115797725722095,0.739051852550555
2701,0.5115826847010968,0.7390521984392803
2702,0.5118103201557058,0.7390818078871799
2703,0.5118304463854537,0.7390841847664783
2704,0.5118770096191277,0.7390911668123483
2705,0.5118794419437408,0.7390914537986871
2706,0.5119958579939404,0.7391076713812742
2707,0.5123819849875048,0.7391613649358253
2708,0.5124787528072222,0.739176257605329
2709,0.5127110905442882,0.7392084554438718
2710,0.512745735092697,0.7392140236584906
2711,0.5127491438188375,0.7392144199564487
2712,0.512959306097937,0.7392393933138983
2713,0.5130176422715379,0.7392461289431808
2714,0.5130523866022723,0.7392501350095403
2715,0.513091617881381,0.7392546534083585
2716,0.5131062726187485,0.7392563398786933
2717,0.5131979734742975,0.7392715952030415
2718,0.513264586550302,0.7392792493525852
2719,0.5132696489419956,0.7392798304194209
2720,0.5134347801166599,0.7392995110152659
2721,0.5135129657083762,0.739309962796136
2722,0.5135568037846672,0.7393157451029991
2723,0.5135799884673401,0.7393186935984248
2724,0.5137702576005074,0.7393440659766547
2725,0.5138784967987153,0.7393624392454964
2726,0.5138973021093214,0.7393658682349866
2727,0.5139460564773833,0.7393742664571503
2728,0.5139526787001516,0.7393754734997744
2729,0.5139627293384397,0.7393773053293696
2730,0.5140804897861792,0.7393922377832031
2731,0.5142916359232448,0.7394160598799312
2732,0.5145034591241819,0.7394473832898147
2733,0.5146039339769077,0.7394599125263593
2734,0.5149331384686207,0.739499152158998
2735,0.5151765505553687,0.739538358960792
2736,0.5151880322039245,0.7395396312437913
2737,0.515218680363311,0.7395430252097698
2738,0.5152517668664592,0.7395467206679628
2739,0.5152794676869132,0.7395497825155743
2740,0.5154806863977984,0.7395778517646235
2741,0.5156985318989782,0.7396086301145145
2742,0.5157384985125868,0.7396159114362714
2743,0.5157394493627939,0.7396160846346911
2744,0.5157845718261581,0.7396222751108747
2745,0.5159270023230854,0.739639176951869
2746,0.5160787369259751,0.739659760804671
2747,0.5161609233768811,0.7396689830952093
2748,0.5165876740067719,0.7397206763063102
2749,0.516737877747978,0.7397378252550786
2750,0.516925298298321,0.739762610908623
2751,0.517134671643451,0.7397873674817116
2752,0.5172821205011681,0.7398057889239292
2753,0.517428115259729,0.7398252666190361
2754,0.5175091466169386,0.7398400474478636
2755,0.5176718581560814,0.7398653408374675
2756,0.517682548576236,0.7398672883090579
2757,0.5178597323962523,0.7398925922848725
2758,0.5178791463691191,0.7398951062940088
2759,0.5179216698500649,0.7399019661369789
2760,0.5180609316835897,0.7399182543812064
2761,0.5180647214133164,0.7399186502877296
2762,0.5180943244236591,0.7399217409665149
2763,0.5182065473584238,0.7399406857353352
2764,0.518269825172974,0.7399518679696766
2765,0.5183079570134722,0.7399558454942035
2766,0.5184022515317019,0.7399668997790313
2767,0.5184201290800422,0.7399687575122947
2768,0.5188484910473008,0.7400273687260633
2769,0.5188828942912969,0.7400310399191744
2770,0.5189412426702935,0.7400370408422282
2771,0.5189710418696023,0.7400401005094324
2772,0.5190447716206065,0.740049215084277
2773,0.5191091525204281,0.7400570543678913
2774,0.5195616396741192,0.7401099121573766
2775,0.5195709738576597,0.7401108539594322
2776,0.519905123623061,0.7401657291071523
2777,0.5201173841059819,0.7401948127223792
2778,0.520179335403627,0.7402018154161157
2779,0.5201866846403481,0.740202718856679
2780,0.5201879791460323,0.7402028486708886
2781,0.5202059156158817,0.7402046467132686
2782,0.5202410928022893,0.740210283957574
2783,0.5202774606443588,0.7402145638407683
2784,0.5204259069227615,0.7402312949550506
2785,0.5205173978317391,0.7402408205756692
2786,0.5207051635520955,0.7402629531027278
2787,0.5207258054103403,0.7402649930292354
2788,0.5208475158736848,0.7402769897416676
2789,0.520848654891026,0.7402771017598034
2790,0.5208672540625789,0.7402789302596922
2791,0.5208675696126477,0.7402789612709586
2792,0.5209459773953559,0.7402866558709483
2793,0.5211475451829396,0.7403090270371703
2794,0.5212176037646613,0.7403158437069771
2795,0.5214553280514591,0.7403432329166154
2796,0.5214583311475687,0.7403435229357566
2797,0.521521822747776,0.7403518772240736
2798,0.5215398568270337,0.7403551594221859
2799,0.5216441669685689,0.740370738269275
2800,0.5217373259120542,0.7403797055339774
2801,0.5217607044664978,0.7403822248068403
2802,0.5217698783731437,0.7403838941294246
2803,0.5218131681766128,0.7403894353849343
2804,0.5219473969469643,0.7404033073899258
2805,0.5220314360228352,0.7404113282728633
2806,0.5221512475471897,0.7404289450706183
2807,0.5222284232366529,0.7404386963546339
2808,0.5222985951267766,0.7404477886837387
2809,0.5223197369022091,0.7404497963372294
2810,0.5225497973417782,0.7404824683435275
2811,0.5227034987498866,0.740498038199007
2812,0.5228439380220666,0.7405162581297917
2813,0.5228705770743745,0.7405187646389503
2814,0.5228938184483624,0.7405209497439492
2815,0.5229442792095992,0.7405256884922694
2816,0.522977255829544,0.7405303820123222
2817,0.5230618013900268,0.7405427080534207
2818,0.5232481781929105,0.7405685030383663
2819,0.5232521649493281,0.7405692275129453
2820,0.5233532850234445,0.7405857301568947
2821,0.5233658987362717,0.7405880197573195
2822,0.5234819549694819,0.7406090665999194
2823,0.5242766097426944,0.7407271606923287
2824,0.5244689322062434,0.7407517217130013
2825,0.5244956220924933,0.7407565282721621
2826,0.5245119148307223,0.7407594614784941
2827,0.5245882661012166,0.7407731976172478
2828,0.5246488508947627,0.7407826600617333
2829,0.5248302413194784,0.7407995672506921
2830,0.5248390668037202,0.7408003876974024
2831,0.5248946987026204,0.7408060595388397
2832,0.5249361071390078,0.7408126952969365
2833,0.5251336011720967,0.7408363354091553
2834,0.5253530938160179,0.7408589547837794
2835,0.5254757625690317,0.740874644170843
2836,0.5257242335303357,0.7409039042026828
2837,0.5257257361879464,0.7409040420026276
2838,0.5258774709164871,0.7409179316137424
2839,0.5259811132901571,0.7409273911791492
2840,0.5261279453627445,0.7409453317373229
2841,0.526199785795546,0.7409518670743367
2842,0.5265081145179944,0.7409888242665026
2843,0.5265159852990479,0.7409902430944076
2844,0.5266638059323351,0.7410150803962647
2845,0.5271321389590209,0.7410688403398494
2846,0.527437238548801,0.7411101058311709
2847,0.5278840627012915,0.7411750050699116
2848,0.5279775936900771,0.741183466796026
2849,0.5281097673137637,0.7411994478976359
2850,0.5283483325727508,0.7412306476821969
2851,0.5285958016593696,0.7412700551252678
2852,0.5287726956218775,0.741289595117534
2853,0.5288271626327014,0.7412945218142415
2854,0.5288338821166265,0.7412951294273353
2855,0.5289257420974084,0.7413034319724358
2856,0.5291194380220083,0.7413322703714783
2857,0.5293617291933325,0.7413569246687853
2858,0.5294862385904415,0.7413791267046071
2859,0.5295875300202432,0.7413949719011372
2860,0.5296863031179528,0.7414101556295716
2861,0.5296947820154175,0.7414116621827492
2862,0.5297042084799072,0.7414129362051041
2863,0.5297300803302237,0.7414152809139087
2864,0.5297602182037613,0.7414180116570731
2865,0.5299270862323915,0.7414463103716034
2866,0.5299822654995489,0.7414560856375716
2867,0.5299827275552376,0.7414561674502781
2868,0.5300365540318852,0.7414631944517864
2869,0.5301763112142545,0.7414864931487963
2870,0.5304882510818305,0.7415262768802681
2871,0.5306597148885825,0.7415564721042984
2872,0.5307368005056924,0.7415687457608229
2873,0.5308173109543061,0.7415772428777134
2874,0.5308803859737079,0.741588315227404
2875,0.5308992300913897,0.7415916205169941
2876,0.5309521888061094,0.7415984533143357
2877,0.5309701014506732,0.7416000908084863
2878,0.5310337962702798,0.7416068299455181
2879,0.531044433843236,0.7416086952547855
2880,0.5311015284382735,0.7416160290830659
2881,0.5312330366992549,0.7416343210090924
2882,0.531366757177124,0.7416529864733442
2883,0.5314487254220037,0.7416617521127099
2884,0.5318309367973705,0.7417112525832006
2885,0.5319300108545811,0.7417213171121791
2886,0.5319546485142791,0.7417235768075131
2887,0.5320762588898089,0.7417349041499688
2888,0.5324706349990234,0.7417904651927777
2889,0.532554585771417,0.7418020753017099
2890,0.5325894521884843,0.7418081410564326
2891,0.5326523466194735,0.7418190719763125
2892,0.5327668378444874,0.7418315755452427
2893,0.532802436752956,0.7418352708545536
2894,0.5328553119951419,0.741844451875045
2895,0.5328696563393267,0.7418469408473841
2896,0.5328927087057023,0.7418496249533709
2897,0.5329586879572162,0.7418557157134312
2898,0.5330266123393808,0.7418628782361457
2899,0.5333441544424187,0.7418997682863168
2900,0.5334489358101997,0.7419094682336751
2901,0.5335396504862896,0.7419191109103342
2902,0.5336505538526751,0.7419368236971448
2903,0.5336854569829041,0.7419400625323407
2904,0.533827087501839,0.7419580124973164
2905,0.534055955031565,0.7419888893610513
2906,0.5340741761957487,0.7419919711032552
2907,0.534106946824432,0.7419963661582046
2908,0.5342144510304848,0.7420105875553372
2909,0.5344152687409814,0.7420302746799029
2910,0.5344280199244839,0.7420314671071389
2911,0.5346442085537811,0.7420545861348282
2912,0.534653308262565,0.7420554393290855
2913,0.5346731605852367,0.7420584725511989
2914,0.5347259572491005,0.7420650362650991
2915,0.5347791809020882,0.7420700790955378
2916,0.5348197038346498,0.7420770895258733
2917,0.5348309158236456,0.7420790281217094
2918,0.5349927607269508,0.742096614333933
2919,0.5351168501499656,0.7421121677647218
2920,0.5351303640174381,0.7421134428343212
2921,0.5351392415252759,0.7421142805884758
2922,0.5352082163510403,0.7421207934015931
2923,0.5353502872312104,0.742138540704775
2924,0.5354470554792123,0.7421551223593681
2925,0.535932707828079,0.7422207191266047
2926,0.5360506322971789,0.7422319922933011
2927,0.5360734355821868,0.74223561494591
2928,0.5361388709435536,0.7422446220359301
2929,0.5361519168072575,0.7422458724795565
2930,0.5362802341493954,0.7422611629757928
2931,0.5364962327829106,0.7422864747193305
2932,0.536517148435979,0.7422884933264808
2933,0.5365876462262378,0.7422953043148552
2934,0.5365933620453096,0.7422958570240961
2935,0.536680692525445,0.7423051671711339
2936,0.5367372907701404,0.7423116232465985
2937,0.5368023492181904,0.7423222383218032
2938,0.5370195142639879,0.7423523351966365
2939,0.5377474428572194,0.7424423445553103
2940,0.5379827296352537,0.74246994512776
2941,0.538223219841729,0.7425021159010421
2942,0.5385058276377719,0.7425455939485189
2943,0.5386366061796576,0.7425617419864007
2944,0.5386695286572616,0.7425650682545828
2945,0.5387809989477825,0.7425783796785981
2946,0.5388664098253817,0.7425887967669874
2947,0.5389106626132174,0.7425955805157138
2948,0.5389370729589699,0.7425992793303543
2949,0.5390360915894011,0.7426093718416527
2950,0.539095771984181,0.7426154711239553
2951,0.5392185801526743,0.742628536120285
2952,0.5395313162403993,0.7426756647109173
2953,0.5395560968982896,0.742679101937639
2954,0.5395767677349488,0.7426812394486441
2955,0.539741921155943,0.74270448635117
2956,0.5398289833705111,0.7427165286342247
2957,0.5400126923788311,0.7427365145266546
2958,0.5402914275721358,0.7427752633249486
2959,0.5403490049219946,0.7427813367291621
2960,0.5403797399182012,0.7427845840848817
2961,0.5404058532160244,0.7427873460688611
2962,0.5405295265960051,0.7428004639038115
2963,0.5405503738976435,0.7428033170902705
2964,0.5405813063452267,0.7428085520859702
2965,0.5408043111750499,0.7428398493981974
2966,0.5411812318697512,0.7428863145249966
2967,0.541346113467042,0.7429127224390435
2968,0.5414178297619349,0.7429217000534761
2969,0.5416298589953473,0.7429491740819367
2970,0.5418142740538694,0.7429733059654327
2971,0.5419204079626853,0.7429853385444634
2972,0.5420829231449081,0.7430041823449891
2973,0.5421267513697184,0.7430111284364337
2974,0.5425663639962832,0.7430730313828174
2975,0.5426594111664315,0.7430835945040252
2976,0.5428022263800779,0.7431000578277083
2977,0.54284569475045,0.7431049933627404
2978,0.5428730414435375,0.7431081029617174
2979,0.5429751814135299,0.7431197487345841
2980,0.5430145652291439,0.7431242525114904
2981,0.543096115506641,0.7431374378939355
2982,0.5432502970344347,0.7431580736889051
2983,0.5432681093553439,0.7431610585078811
2984,0.5435584501684165,0.7432036259868814
2985,0.5435601710093059,0.7432038253823133
2986,0.5438890703236025,0.7432428012087298
2987,0.5439301130951515,0.7432476268952873
2988,0.5439525374766119,0.743250267109494
2989,0.5439656665669383,0.7432518140999785
2990,0.5441532763295618,0.7432749442179925
2991,0.5442024783524589,0.7432831786819758
2992,0.544277482566461,0.7432956082998221
2993,0.5443329120285161,0.7433022055782403
2994,0.5443364308341879,0.7433026249277723
2995,0.544341270065962,0.7433032017424512
2996,0.5444269533442802,0.7433134349708479
2997,0.5444303819841277,0.7433138452525009
2998,0.5444893395892256,0.7433209099213482
2999,0.5445237614606605,0.743326068905431
3000,0.5445796137424103,0.7433353979422352
3001,0.5447601272651938,0.743359877825919
3002,0.5449625681631663,0.7433873320358242
3003,0.5449778688226479,0.7433898823948842
3004,0.5449793241211411,0.7433901249226628
3005,0.5450789243585239,0.7434037593275106
3006,0.5451029506027136,0.7434073344576468
3007,0.5452342690943809,0.7434237689481783
3008,0.5453607788033435,0.7434417117046811
3009,0.5454625993363817,0.7434561277599244
3010,0.5456736411922792,0.7434866226781591
3011,0.5456785302627503,0.7434872299360534
3012,0.5461018355846265,0.7435461161489267
3013,0.5462817441096742,0.7435711604443455
3014,0.5465088045944828,0.7436010341599474
3015,0.5466296135295404,0.7436168040988803
3016,0.5467189810456983,0.7436286861550175
3017,0.546776129710744,0.7436371376669146
3018,0.5468516215807637,0.7436476420508761
3019,0.5469096557845082,0.7436560436762573
3020,0.5473221033455052,0.7437180984140115
3021,0.5475493438400902,0.7437527979985431
3022,0.5475511624761552,0.7437530970785875
3023,0.5476211860322158,0.7437637977175029
3024,0.5477402375670204,0.7437809662588011
3025,0.5478059101535666,0.7437896320204609
3026,0.5478687590056533,0.7437979712990797
3027,0.5479815364790858,0.7438139451112984
3028,0.5480753357238397,0.7438264426369741
3029,0.5481174574755491,0.7438329993606546
3030,0.5481927488808485,0.7438451153849122
3031,0.5482292272852718,0.7438504016204969
3032,0.548237729472334,0.74385153963459
3033,0.5483107684971407,0.7438625482259211
3034,0.5484256335492614,0.7438813432518441
3035,0.5484478580546972,0.7438846331809454
3036,0.5484732059567806,0.7438880377510714
3037,0.5485310333999515,0.7438959169874985
3038,0.5491598899620835,0.7439883790677383
3039,0.5491678882271362,0.7439894748407586
3040,0.5495343438693236,0.7440433245470008
3041,0.5495428061414367,0.7440446993514767
3042,0.5495444725858385,0.7440449700573792
3043,0.5495894658741259,0.7440522753568916
3044,0.549789719520397,0.7440831147246555
3045,0.5499434540847281,0.7441048591923828
3046,0.5500348521064498,0.7441181577619722
3047,0.5501604402861332,0.7441366868962106
3048,0.5504859941884617,0.7441846317207754
3049,0.5505398322978426,0.7441933263594808
3050,0.5506640733414113,0.7442119712576207
3051,0.550711625298749,0.7442190072112553
3052,0.5507397718465092,0.7442230268378893
3053,0.5509197735725118,0.74425066376098
3054,0.5509370351460211,0.7442531395526253
3055,0.5510144160592017,0.7442645858498728
3056,0.5510933643766001,0.744275957544818
3057,0.5512251661085543,0.7442950202791504
3058,0.5512439355054894,0.744297891061533
3059,0.5513605346424783,0.7443166201575123
3060,0.5515215224463802,0.7443414605595848
3061,0.5515651475498077,0.7443480243865681
3062,0.551565600081901,0.7443480903229618
3063,0.551800581017748,0.7443835338861113
3064,0.5518240336377658,0.7443869736637002
3065,0.5518921935743318,0.744396987670961
3066,0.5521474501383368,0.7444371666489915
3067,0.5522175641333499,0.7444483343633145
3068,0.5522353112473717,0.7444511583665601
3069,0.5522567666678202,0.7444545709699625
3070,0.5523905646206669,0.7444750362382401
3071,0.552435941460186,0.7444821551736007
3072,0.5525046812164905,0.7444930234953884
3073,0.5525094021532405,0.7444937715709108
3074,0.552524564351783,0.7444961736248046
3075,0.5525781972828648,0.7445046638083793
3076,0.5526200691338992,0.744511145806239
3077,0.552698452865389,0.744523417850467
3078,0.5527134550969466,0.7445257859896687
3079,0.5528775086648241,0.7445512119643055
3080,0.5528998526819721,0.7445545321914425
3081,0.553035583906114,0.744575043053462
3082,0.5533870269619955,0.7446297456248822
3083,0.5535100671239472,0.7446489511070565
3084,0.5535265567566041,0.7446515208667139
3085,0.5535516213047599,0.744655425081712
3086,0.5535745606651217,0.7446589245108576
3087,0.5535978579736023,0.744662428008871
3088,0.5537704557582742,0.7446890313753998
3089,0.5538239524414952,0.7446971364591219
3090,0.5538736358834331,0.7447047800609403
3091,0.5540334378479118,0.7447293084120026
3092,0.554166641534406,0.7447494399727906
3093,0.5542264961681153,0.7447586360533738
3094,0.5543250975287972,0.7447737226425546
3095,0.5543985493187065,0.7447849121930114
3096,0.5544493070774498,0.7447926808927758
3097,0.5545179275650454,0.7448032114682658
3098,0.5546671516004936,0.7448261123178475
3099,0.5547921634888509,0.7448452971900965
3100,0.5557095993854089,0.7449871884217185
3101,0.5557423205342507,0.7449922104970962
3102,0.5558822125273232,0.7450140748679618
3103,0.5559609248846051,0.7450263066683023
3104,0.5560120455004346,0.7450343744581878
3105,0.5560308498683257,0.7450373498048417
3106,0.5560821029516283,0.7450454697643959
3107,0.5561981885341327,0.7450638914957081
3108,0.5563047677922619,0.7450805276151792
3109,0.5565791071987732,0.7451231151154756
3110,0.5565807699059617,0.745123381516382
3111,0.5567210630808255,0.7451458606364679
3112,0.5568209971188576,0.7451616024151119
3113,0.5568225061070738,0.7451618459623911
3114,0.5570918012831488,0.7452046230458228
3115,0.5571098225738309,0.74520755331423
3116,0.5571108684403221,0.7452077234331541
3117,0.5571127274632877,0.7452080258352081
3118,0.5572156753270645,0.7452244018530266
3119,0.5572190865872559,0.7452249582429272
3120,0.557346693604077,0.7452451965255876
3121,0.5573974842432899,0.7452535132553771
3122,0.5574350771753067,0.7452595678331687
3123,0.557439717713653,0.7452603293164755
3124,0.557668197969034,0.7452973408547883
3125,0.5577892075326316,0.7453173266208946
3126,0.5578265289282284,0.7453232726854648
3127,0.5579163737675523,0.7453378071710813
3128,0.5579483728804355,0.7453431205308765
3129,0.5583314043285361,0.7454049694442534
3130,0.558670277116776,0.7454594057131164
3131,0.5587434367676688,0.7454708825830263
3132,0.5587600378490483,0.7454733962747822
3133,0.5589017074892787,0.7454974470112775
3134,0.558916864390634,0.7455000320748724
3135,0.559024545132723,0.7455182250909056
